71384,2018-02-18T10:26:43.693+09:00,17
71385,2018-02-18T10:26:43.724+09:00,67
71384,2018-02-18T10:26:44.754+09:00,18
71385,2018-02-18T10:26:44.787+09:00,68
71384,2018-02-18T10:26:45.814+09:00,19
71385,2018-02-18T10:26:45.841+09:00,69
71384,2018-02-18T10:26:46.868+09:00,20
71385,2018-02-18T10:26:46.901+09:00,70
71384,2018-02-18T10:26:47.936+09:00,21
71385,2018-02-18T10:26:47.962+09:00,71
71384,2018-02-18T10:26:48.988+09:00,22
71385,2018-02-18T10:26:49.014+09:00,72
71384,2018-02-18T10:26:50.047+09:00,23
71385,2018-02-18T10:26:50.079+09:00,73
71384,2018-02-18T10:26:51.110+09:00,24
71385,2018-02-18T10:26:51.142+09:00,74
71384,2018-02-18T10:26:52.165+09:00,25
71385,2018-02-18T10:26:52.197+09:00,75
71384,2018-02-18T10:26:53.216+09:00,26
71385,2018-02-18T10:26:53.242+09:00,76
71384,2018-02-18T10:26:54.264+09:00,27
71385,2018-02-18T10:26:54.295+09:00,77
71384,2018-02-18T10:26:55.327+09:00,28
71385,2018-02-18T10:26:55.355+09:00,78
71384,2018-02-18T10:26:56.379+09:00,29
71385,2018-02-18T10:26:56.411+09:00,79
71384,2018-02-18T10:26:57.443+09:00,30
71385,2018-02-18T10:26:57.474+09:00,80
71384,2018-02-18T10:26:58.495+09:00,31
71385,2018-02-18T10:26:58.525+09:00,81
71384,2018-02-18T10:26:59.561+09:00,32
71385,2018-02-18T10:26:59.587+09:00,82
71384,2018-02-18T10:27:00.612+09:00,33
71385,2018-02-18T10:27:00.649+09:00,83
71384,2018-02-18T10:27:01.678+09:00,34
71385,2018-02-18T10:27:01.712+09:00,84
71384,2018-02-18T10:27:02.739+09:00,35
71385,2018-02-18T10:27:02.769+09:00,85
71384,2018-02-18T10:27:03.794+09:00,36
71385,2018-02-18T10:27:03.828+09:00,86
71384,2018-02-18T10:27:04.861+09:00,37
71385,2018-02-18T10:27:04.890+09:00,87
71384,2018-02-18T10:27:05.921+09:00,38
71385,2018-02-18T10:27:05.950+09:00,88
71384,2018-02-18T10:27:06.982+09:00,39
71385,2018-02-18T10:27:07.016+09:00,89
71384,2018-02-18T10:27:08.045+09:00,40
71385,2018-02-18T10:27:08.071+09:00,90
71384,2018-02-18T10:27:09.098+09:00,41
71385,2018-02-18T10:27:09.128+09:00,91
71384,2018-02-18T10:27:10.165+09:00,42
71385,2018-02-18T10:27:10.191+09:00,92
71384,2018-02-18T10:27:11.220+09:00,43
71385,2018-02-18T10:27:11.257+09:00,93
71384,2018-02-18T10:27:12.282+09:00,44
71385,2018-02-18T10:27:12.307+09:00,94
71384,2018-02-18T10:27:13.330+09:00,45
71385,2018-02-18T10:27:13.375+09:00,95
71384,2018-02-18T10:27:14.476+09:00,46
71385,2018-02-18T10:27:14.502+09:00,96
71384,2018-02-18T10:27:15.527+09:00,47
71385,2018-02-18T10:27:15.557+09:00,97
71384,2018-02-18T10:27:16.578+09:00,48
71385,2018-02-18T10:27:16.606+09:00,98
71384,2018-02-18T10:27:17.627+09:00,49
71385,2018-02-18T10:27:17.659+09:00,99
71384,2018-02-18T10:27:18.683+09:00,0
71385,2018-02-18T10:27:18.708+09:00,50
71384,2018-02-18T10:27:19.728+09:00,1
71385,2018-02-18T10:27:19.758+09:00,51
71384,2018-02-18T10:27:20.780+09:00,2
71385,2018-02-18T10:27:20.804+09:00,52
71384,2018-02-18T10:27:21.829+09:00,3
71385,2018-02-18T10:27:21.854+09:00,53
71384,2018-02-18T10:27:22.878+09:00,4
71385,2018-02-18T10:27:22.925+09:00,54
71384,2018-02-18T10:27:23.965+09:00,5
71385,2018-02-18T10:27:23.990+09:00,55
71384,2018-02-18T10:27:25.020+09:00,6
71385,2018-02-18T10:27:25.048+09:00,56
71384,2018-02-18T10:27:26.078+09:00,7
71385,2018-02-18T10:27:26.122+09:00,57
71384,2018-02-18T10:27:27.149+09:00,8
71385,2018-02-18T10:27:27.181+09:00,58
71384,2018-02-18T10:27:28.210+09:00,9
71385,2018-02-18T10:27:28.242+09:00,59
71384,2018-02-18T10:27:29.277+09:00,10
71385,2018-02-18T10:27:29.305+09:00,60
71384,2018-02-18T10:27:30.332+09:00,11
71385,2018-02-18T10:27:30.365+09:00,61
71384,2018-02-18T10:27:31.478+09:00,12
71385,2018-02-18T10:27:31.504+09:00,62
71384,2018-02-18T10:27:32.531+09:00,13
71385,2018-02-18T10:27:32.557+09:00,63
71384,2018-02-18T10:27:33.581+09:00,14
71385,2018-02-18T10:27:33.613+09:00,64
71384,2018-02-18T10:27:34.641+09:00,15
71385,2018-02-18T10:27:34.669+09:00,65
71384,2018-02-18T10:27:35.695+09:00,16
71385,2018-02-18T10:27:35.721+09:00,66
71384,2018-02-18T10:27:36.746+09:00,17
71385,2018-02-18T10:27:36.770+09:00,67
71384,2018-02-18T10:27:37.794+09:00,18
71385,2018-02-18T10:27:37.825+09:00,68
71384,2018-02-18T10:27:38.859+09:00,19
71385,2018-02-18T10:27:38.891+09:00,69
71384,2018-02-18T10:27:39.920+09:00,20
71385,2018-02-18T10:27:39.946+09:00,70
71384,2018-02-18T10:27:40.972+09:00,21
71385,2018-02-18T10:27:40.998+09:00,71
71384,2018-02-18T10:27:42.020+09:00,22
71385,2018-02-18T10:27:42.050+09:00,72
71384,2018-02-18T10:27:43.077+09:00,23
71385,2018-02-18T10:27:43.103+09:00,73
71384,2018-02-18T10:27:44.124+09:00,24
71385,2018-02-18T10:27:44.149+09:00,74
71384,2018-02-18T10:27:45.173+09:00,25
71385,2018-02-18T10:27:45.200+09:00,75
71384,2018-02-18T10:27:46.225+09:00,26
71385,2018-02-18T10:27:46.250+09:00,76
71384,2018-02-18T10:27:47.275+09:00,27
71385,2018-02-18T10:27:47.303+09:00,77
71384,2018-02-18T10:27:48.330+09:00,28
71385,2018-02-18T10:27:48.360+09:00,78
71384,2018-02-18T10:27:49.387+09:00,29
71385,2018-02-18T10:27:49.425+09:00,79
71384,2018-02-18T10:27:50.447+09:00,30
71385,2018-02-18T10:27:50.473+09:00,80
71384,2018-02-18T10:27:51.494+09:00,31
71385,2018-02-18T10:27:51.525+09:00,81
71384,2018-02-18T10:27:52.555+09:00,32
71385,2018-02-18T10:27:52.580+09:00,82
71384,2018-02-18T10:27:53.607+09:00,33
71385,2018-02-18T10:27:53.633+09:00,83
71384,2018-02-18T10:27:54.662+09:00,34
71385,2018-02-18T10:27:54.687+09:00,84
71384,2018-02-18T10:27:55.716+09:00,35
71385,2018-02-18T10:27:55.746+09:00,85
71384,2018-02-18T10:27:56.771+09:00,36
71385,2018-02-18T10:27:56.798+09:00,86
71384,2018-02-18T10:27:57.824+09:00,37
71385,2018-02-18T10:27:57.860+09:00,87
71384,2018-02-18T10:27:58.890+09:00,38
71385,2018-02-18T10:27:58.917+09:00,88
71384,2018-02-18T10:27:59.945+09:00,39
71385,2018-02-18T10:27:59.980+09:00,89
71384,2018-02-18T10:28:01.007+09:00,40
71385,2018-02-18T10:28:01.033+09:00,90
71384,2018-02-18T10:28:02.059+09:00,41
71385,2018-02-18T10:28:02.089+09:00,91
71384,2018-02-18T10:28:03.112+09:00,42
71385,2018-02-18T10:28:03.137+09:00,92
71384,2018-02-18T10:28:04.162+09:00,43
71385,2018-02-18T10:28:04.188+09:00,93
71384,2018-02-18T10:28:05.213+09:00,44
71385,2018-02-18T10:28:05.246+09:00,94
71384,2018-02-18T10:28:06.277+09:00,45
71385,2018-02-18T10:28:06.304+09:00,95
71384,2018-02-18T10:28:07.403+09:00,46
71385,2018-02-18T10:28:07.428+09:00,96
71384,2018-02-18T10:28:08.454+09:00,47
71385,2018-02-18T10:28:08.479+09:00,97
71384,2018-02-18T10:28:09.504+09:00,48
71385,2018-02-18T10:28:09.529+09:00,98
71384,2018-02-18T10:28:10.565+09:00,49
71385,2018-02-18T10:28:13.448+09:00,99
71384,2018-02-18T10:28:14.470+09:00,0
71385,2018-02-18T10:28:14.999+09:00,50
71590,2018-02-19T18:47:05.463+09:00,0
71591,2018-02-19T18:47:05.499+09:00,50
71590,2018-02-19T18:47:06.538+09:00,1
71591,2018-02-19T18:47:06.556+09:00,51
71590,2018-02-19T18:47:07.576+09:00,2
71591,2018-02-19T18:47:07.605+09:00,52
71590,2018-02-19T18:47:08.628+09:00,3
71591,2018-02-19T18:47:08.646+09:00,53
71590,2018-02-19T18:47:09.671+09:00,4
71591,2018-02-19T18:47:09.691+09:00,54
71590,2018-02-19T18:47:10.714+09:00,5
71591,2018-02-19T18:47:10.733+09:00,55
71590,2018-02-19T18:47:11.751+09:00,6
71591,2018-02-19T18:47:11.778+09:00,56
71590,2018-02-19T18:47:12.797+09:00,7
71591,2018-02-19T18:47:12.828+09:00,57
71590,2018-02-19T18:47:13.865+09:00,8
71591,2018-02-19T18:47:13.883+09:00,58
71590,2018-02-19T18:47:14.904+09:00,9
71591,2018-02-19T18:47:14.921+09:00,59
71590,2018-02-19T18:47:15.946+09:00,10
71591,2018-02-19T18:47:15.971+09:00,60
71590,2018-02-19T18:47:17.002+09:00,11
71591,2018-02-19T18:47:17.024+09:00,61
71590,2018-02-19T18:47:18.045+09:00,12
71591,2018-02-19T18:47:18.065+09:00,62
71590,2018-02-19T18:47:19.095+09:00,13
71591,2018-02-19T18:47:19.114+09:00,63
71590,2018-02-19T18:47:20.140+09:00,14
71591,2018-02-19T18:47:20.163+09:00,64
71590,2018-02-19T18:47:21.181+09:00,15
71591,2018-02-19T18:47:21.202+09:00,65
71590,2018-02-19T18:47:22.221+09:00,16
71591,2018-02-19T18:47:22.242+09:00,66
71590,2018-02-19T18:47:23.259+09:00,17
71591,2018-02-19T18:47:23.280+09:00,67
71590,2018-02-19T18:47:24.299+09:00,18
71591,2018-02-19T18:47:24.318+09:00,68
71590,2018-02-19T18:47:25.341+09:00,19
71591,2018-02-19T18:47:25.363+09:00,69
71590,2018-02-19T18:47:26.383+09:00,20
71591,2018-02-19T18:47:26.407+09:00,70
71590,2018-02-19T18:47:27.428+09:00,21
71591,2018-02-19T18:47:27.452+09:00,71
71590,2018-02-19T18:47:28.470+09:00,22
71591,2018-02-19T18:47:28.498+09:00,72
71590,2018-02-19T18:47:29.517+09:00,23
71591,2018-02-19T18:47:29.554+09:00,73
71590,2018-02-19T18:47:30.573+09:00,24
71591,2018-02-19T18:47:30.600+09:00,74
71590,2018-02-19T18:47:31.621+09:00,25
71591,2018-02-19T18:47:31.641+09:00,75
71590,2018-02-19T18:47:32.661+09:00,26
71591,2018-02-19T18:47:32.680+09:00,76
71590,2018-02-19T18:47:33.698+09:00,27
71591,2018-02-19T18:47:33.717+09:00,77
71590,2018-02-19T18:47:34.737+09:00,28
71591,2018-02-19T18:47:34.755+09:00,78
71590,2018-02-19T18:47:35.781+09:00,29
71591,2018-02-19T18:47:35.797+09:00,79
71590,2018-02-19T18:47:36.814+09:00,30
71591,2018-02-19T18:47:36.828+09:00,80
71590,2018-02-19T18:47:37.842+09:00,31
71591,2018-02-19T18:47:37.857+09:00,81
71590,2018-02-19T18:47:38.876+09:00,32
71591,2018-02-19T18:47:38.891+09:00,82
71590,2018-02-19T18:47:39.923+09:00,33
71591,2018-02-19T18:47:39.944+09:00,83
71590,2018-02-19T18:47:40.960+09:00,34
71591,2018-02-19T18:47:40.978+09:00,84
71590,2018-02-19T18:47:41.992+09:00,35
71591,2018-02-19T18:47:42.008+09:00,85
71590,2018-02-19T18:47:43.022+09:00,36
71591,2018-02-19T18:47:43.042+09:00,86
71590,2018-02-19T18:47:44.060+09:00,37
71591,2018-02-19T18:47:44.079+09:00,87
71590,2018-02-19T18:47:45.093+09:00,38
71591,2018-02-19T18:47:45.112+09:00,88
71590,2018-02-19T18:47:46.137+09:00,39
71591,2018-02-19T18:47:46.158+09:00,89
71590,2018-02-19T18:47:47.176+09:00,40
71591,2018-02-19T18:47:47.194+09:00,90
71590,2018-02-19T18:47:48.212+09:00,41
71591,2018-02-19T18:47:48.230+09:00,91
71590,2018-02-19T18:47:49.251+09:00,42
71591,2018-02-19T18:47:49.270+09:00,92
71590,2018-02-19T18:47:50.288+09:00,43
71591,2018-02-19T18:47:50.307+09:00,93
71590,2018-02-19T18:47:51.324+09:00,44
71591,2018-02-19T18:47:51.350+09:00,94
71590,2018-02-19T18:47:52.368+09:00,45
71591,2018-02-19T18:47:52.390+09:00,95
71590,2018-02-19T18:47:53.530+09:00,46
71591,2018-02-19T18:47:53.561+09:00,96
71590,2018-02-19T18:47:54.581+09:00,47
71591,2018-02-19T18:47:54.638+09:00,97
71590,2018-02-19T18:47:55.660+09:00,48
71591,2018-02-19T18:47:55.686+09:00,98
71590,2018-02-19T18:47:56.708+09:00,49
71591,2018-02-19T18:47:56.732+09:00,99
71590,2018-02-19T18:47:57.750+09:00,0
71591,2018-02-19T18:47:57.768+09:00,50
71590,2018-02-19T18:47:58.785+09:00,1
71591,2018-02-19T18:47:58.805+09:00,51
71590,2018-02-19T18:47:59.823+09:00,2
71591,2018-02-19T18:47:59.844+09:00,52
71590,2018-02-19T18:48:00.863+09:00,3
71591,2018-02-19T18:48:00.880+09:00,53
71590,2018-02-19T18:48:01.899+09:00,4
71591,2018-02-19T18:48:01.923+09:00,54
71590,2018-02-19T18:48:02.949+09:00,5
71591,2018-02-19T18:48:02.976+09:00,55
71590,2018-02-19T18:48:04.001+09:00,6
71591,2018-02-19T18:48:04.021+09:00,56
71590,2018-02-19T18:48:05.040+09:00,7
71591,2018-02-19T18:48:05.059+09:00,57
71590,2018-02-19T18:48:06.078+09:00,8
71591,2018-02-19T18:48:06.099+09:00,58
71590,2018-02-19T18:48:07.120+09:00,9
71591,2018-02-19T18:48:07.138+09:00,59
71590,2018-02-19T18:48:08.160+09:00,10
71591,2018-02-19T18:48:08.179+09:00,60
71590,2018-02-19T18:48:09.198+09:00,11
71591,2018-02-19T18:48:09.239+09:00,61
71590,2018-02-19T18:48:10.269+09:00,12
71591,2018-02-19T18:48:10.287+09:00,62
71590,2018-02-19T18:48:11.305+09:00,13
71591,2018-02-19T18:48:11.327+09:00,63
71590,2018-02-19T18:48:12.344+09:00,14
71591,2018-02-19T18:48:12.367+09:00,64
71590,2018-02-19T18:50:07.880+09:00,0
71591,2018-02-19T18:50:07.908+09:00,50
71590,2018-02-19T18:50:08.997+09:00,1
71591,2018-02-19T18:50:09.017+09:00,51
71590,2018-02-19T18:50:10.036+09:00,2
71591,2018-02-19T18:50:10.064+09:00,52
71590,2018-02-19T18:50:11.091+09:00,3
71591,2018-02-19T18:50:11.111+09:00,53
71590,2018-02-19T18:50:12.132+09:00,4
71591,2018-02-19T18:50:12.153+09:00,54
71590,2018-02-19T18:50:13.173+09:00,5
71591,2018-02-19T18:50:13.199+09:00,55
71590,2018-02-19T18:50:14.225+09:00,6
71591,2018-02-19T18:50:14.246+09:00,56
71590,2018-02-19T18:50:15.268+09:00,7
71591,2018-02-19T18:50:15.295+09:00,57
71590,2018-02-19T18:50:16.319+09:00,8
71591,2018-02-19T18:50:16.335+09:00,58
71590,2018-02-19T18:50:17.350+09:00,9
71591,2018-02-19T18:50:17.373+09:00,59
71590,2018-02-19T18:50:18.395+09:00,10
71591,2018-02-19T18:50:18.414+09:00,60
71590,2018-02-19T18:50:19.436+09:00,11
71591,2018-02-19T18:50:19.453+09:00,61
71590,2018-02-19T18:50:20.484+09:00,12
71591,2018-02-19T18:50:20.514+09:00,62
71590,2018-02-19T18:50:21.537+09:00,13
71591,2018-02-19T18:50:21.571+09:00,63
71590,2018-02-19T18:50:22.591+09:00,14
71591,2018-02-19T18:50:22.612+09:00,64
71590,2018-02-19T18:50:23.641+09:00,15
71591,2018-02-19T18:50:23.662+09:00,65
71590,2018-02-19T18:50:24.689+09:00,16
71591,2018-02-19T18:50:24.715+09:00,66
71590,2018-02-19T18:50:25.734+09:00,17
71591,2018-02-19T18:50:25.756+09:00,67
71590,2018-02-19T18:50:26.773+09:00,18
71591,2018-02-19T18:50:26.795+09:00,68
71590,2018-02-19T18:50:27.814+09:00,19
71591,2018-02-19T18:50:27.837+09:00,69
71590,2018-02-19T18:50:28.858+09:00,20
71591,2018-02-19T18:50:28.879+09:00,70
71590,2018-02-19T18:50:29.898+09:00,21
71591,2018-02-19T18:50:29.925+09:00,71
71590,2018-02-19T18:50:30.945+09:00,22
71591,2018-02-19T18:50:30.966+09:00,72
71590,2018-02-19T18:50:31.986+09:00,23
71591,2018-02-19T18:50:32.004+09:00,73
71590,2018-02-19T18:50:33.022+09:00,24
71591,2018-02-19T18:50:33.041+09:00,74
71590,2018-02-19T18:50:34.072+09:00,25
71591,2018-02-19T18:50:34.092+09:00,75
71590,2018-02-19T18:50:35.110+09:00,26
71591,2018-02-19T18:50:35.128+09:00,76
71590,2018-02-19T18:50:36.151+09:00,27
71591,2018-02-19T18:50:36.169+09:00,77
71590,2018-02-19T18:50:37.188+09:00,28
71591,2018-02-19T18:50:37.239+09:00,78
71590,2018-02-19T18:50:38.283+09:00,29
71591,2018-02-19T18:50:38.301+09:00,79
71590,2018-02-19T18:50:39.320+09:00,30
71591,2018-02-19T18:50:39.346+09:00,80
71590,2018-02-19T18:50:40.365+09:00,31
71591,2018-02-19T18:50:40.387+09:00,81
71590,2018-02-19T18:50:41.407+09:00,32
71591,2018-02-19T18:50:41.427+09:00,82
71590,2018-02-19T18:50:42.446+09:00,33
71591,2018-02-19T18:50:42.488+09:00,83
71590,2018-02-19T18:50:43.533+09:00,34
71591,2018-02-19T18:50:43.567+09:00,84
71590,2018-02-19T18:50:44.599+09:00,35
71591,2018-02-19T18:50:44.625+09:00,85
71590,2018-02-19T18:50:45.650+09:00,36
71591,2018-02-19T18:50:45.676+09:00,86
71590,2018-02-19T18:50:46.711+09:00,37
71591,2018-02-19T18:50:46.754+09:00,87
71590,2018-02-19T18:50:47.795+09:00,38
71591,2018-02-19T18:50:47.820+09:00,88
71590,2018-02-19T18:50:48.858+09:00,39
71591,2018-02-19T18:50:48.879+09:00,89
71590,2018-02-19T18:50:49.897+09:00,40
71591,2018-02-19T18:50:49.917+09:00,90
71590,2018-02-19T18:50:50.940+09:00,41
71591,2018-02-19T18:50:50.962+09:00,91
71590,2018-02-19T18:50:51.980+09:00,42
71591,2018-02-19T18:50:51.999+09:00,92
71590,2018-02-19T18:50:53.018+09:00,43
71591,2018-02-19T18:50:53.037+09:00,93
71590,2018-02-19T18:50:54.056+09:00,44
71591,2018-02-19T18:50:54.091+09:00,94
71590,2018-02-19T18:50:55.124+09:00,45
71591,2018-02-19T18:50:55.148+09:00,95
71590,2018-02-19T18:50:56.165+09:00,46
71591,2018-02-19T18:50:56.191+09:00,96
71590,2018-02-19T18:50:57.218+09:00,47
71591,2018-02-19T18:50:57.425+09:00,97
71590,2018-02-19T18:50:58.464+09:00,48
71591,2018-02-19T18:50:58.522+09:00,98
71590,2018-02-19T18:50:59.570+09:00,49
71591,2018-02-19T18:50:59.601+09:00,99
71590,2018-02-19T18:51:00.638+09:00,0
71591,2018-02-19T18:51:00.657+09:00,50
71590,2018-02-19T18:51:01.675+09:00,1
71591,2018-02-19T18:51:01.706+09:00,51
71590,2018-02-19T18:51:02.735+09:00,2
71591,2018-02-19T18:51:02.763+09:00,52
71590,2018-02-19T18:51:03.789+09:00,3
71591,2018-02-19T18:51:03.820+09:00,53
71590,2018-02-19T18:51:04.851+09:00,4
71591,2018-02-19T18:51:04.872+09:00,54
71590,2018-02-19T18:51:05.893+09:00,5
71591,2018-02-19T18:51:05.917+09:00,55
71590,2018-02-19T18:51:06.941+09:00,6
71591,2018-02-19T18:51:07.031+09:00,56
71590,2018-02-19T18:51:08.065+09:00,7
71591,2018-02-19T18:51:08.083+09:00,57
71590,2018-02-19T18:51:09.100+09:00,8
71591,2018-02-19T18:51:09.122+09:00,58
71590,2018-02-19T18:51:10.143+09:00,9
71591,2018-02-19T18:51:10.181+09:00,59
71590,2018-02-19T18:51:11.199+09:00,10
71591,2018-02-19T18:51:11.236+09:00,60
71590,2018-02-19T18:51:12.255+09:00,11
71591,2018-02-19T18:51:12.285+09:00,61
71590,2018-02-19T18:51:13.316+09:00,12
71591,2018-02-19T18:51:13.352+09:00,62
71590,2018-02-19T18:51:14.377+09:00,13
71591,2018-02-19T18:51:14.412+09:00,63
71590,2018-02-19T18:51:15.449+09:00,14
71591,2018-02-19T18:51:15.467+09:00,64
71590,2018-02-19T18:51:16.502+09:00,15
71591,2018-02-19T18:51:16.527+09:00,65
71590,2018-02-19T18:51:42.449+09:00,0
71591,2018-02-19T18:51:42.481+09:00,50
71590,2018-02-19T18:51:43.513+09:00,1
71591,2018-02-19T18:51:43.536+09:00,51
71590,2018-02-19T18:51:44.559+09:00,2
